CustomerID,Country,State,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total_Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
0388-EOPEX,United States,California,Riverside,92503,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,77,4263,Lack of self-service on Website
8205-OTCHB,United States,California,Riverside,92506,Male,No,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,1,66,3099,Network reliability
6235-VDHOM,United States,California,Riverside,92509,Female,Yes,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,89,4099,Limited range of services
7783-YKGDV,United States,California,March Air Reserve Base,92518,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,76,2538,Lack of affordable download/upload speed
5609-CEBID,United States,California,Hemet,92544,Female,Yes,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes,1,87,2666,Long distance charges
7218-HKQFK,United States,California,Homeland,92548,Male,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,72,3715,Don't know
4636-QRJKY,United States,California,Idyllwild,92549,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes,1,98,5032,Price too high
5956-VKDTT,United States,California,Moreno Valley,92557,Female,Yes,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,Yes,1,82,5273,Product dissatisfaction
9412-GHEEC,United States,California,Murrieta,92563,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Yes,1,88,3492,Service dissatisfaction
0257-ZESQC,United States,California,Perris,92571,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,99,4517,Lack of self-service on Website
6825-UYPFK,United States,California,Sun City,92586,Female,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,81,2115,Network reliability
8397-MVTAZ,United States,California,Sun City,92587,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,Yes,1,72,2568,Don't know
9282-IZGQK,United States,California,Irvine,92612,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,80,5679,Don't know
1342-JPNKI,United States,California,Lake Forest,92630,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,1,85,2966,Don't know
2817-NTQDO,United States,California,Huntington Beach,92646,Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,1,74,4856,Poor expertise of online support
6986-IJDHX,United States,California,Huntington Beach,92648,Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,Yes,1,98,3364,Poor expertise of phone support
5301-GAUUY,United States,California,Newport Beach,92661,Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes,1,92,5974,Competitor had better devices
0939-YAPAF,United States,California,Santa Ana,92701,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes,1,72,2744,Competitor offered higher download speeds
4710-FDUIZ,United States,California,Santa Ana,92707,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,Yes,1,67,5170,Competitor offered more data
1218-VKFPE,United States,California,Anaheim,92805,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,Yes,1,72,3535,Competitor made better offer
3627-FHKBK,United States,California,Anaheim,92806,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,Yes,1,87,3244,Competitor had better devices
2865-TCHJW,United States,California,Anaheim,92807,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,Yes,1,74,5808,Competitor had better devices
5192-EBGOV,United States,California,Brea,92823,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes,1,66,4880,Competitor offered higher download speeds
0719-SYFRB,United States,California,Norco,92860,Female,No,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,Yes,1,67,5670,Competitor offered higher download speeds
3419-SNJJD,United States,California,Yorba Linda,92887,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,Yes,1,91,4196,Competitor offered higher download speeds
6543-CPZMK,United States,California,Ventura,93001,Male,No,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,Yes,1,83,2573,Competitor offered more data
4765-OXPPD,United States,California,Ventura,93003,Female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,Yes,1,76,3983,Competitor offered more data
1009-IRMNA,United States,California,Port Hueneme,93041,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,Yes,1,100,4479,Competitor offered more data
4554-YGZIH,United States,California,Summerland,93067,Male,Yes,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,Yes,1,96,5059,Competitor made better offer
5099-BAILX,United States,California,Santa Barbara,93101,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,1,65,2728,Competitor made better offer
7207-RMRDB,United States,California,Santa Barbara,93110,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,Yes,1,89,5720,Competitor had better devices
4913-EHYUI,United States,California,Alpaugh,93201,Male,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,Yes,1,91,6268,Competitor offered higher download speeds
0195-IESCP,United States,California,Armona,93202,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,1,75,3573,Competitor offered more data
4580-TMHJU,United States,California,Avenal,93204,Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,Yes,1,65,2152,Don't know
0970-ETWGE,United States,California,Bodfish,93205,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,1,99,4996,Competitor had better devices
1626-ERCMM,United States,California,Camp Nelson,93208,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,Yes,1,84,5604,Competitor had better devices
0887-HJGAR,United States,California,Coalinga,93210,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,1,95,2295,Competitor offered higher download speeds
5644-PDMZC,United States,California,Delano,93215,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,Yes,1,80,2065,Competitor offered higher download speeds
9576-ANLXO,United States,California,Earlimart,93219,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,1,87,2876,Competitor offered higher download speeds
2024-BASKD,United States,California,Exeter,93221,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,Yes,1,94,3860,Competitor offered more data
4160-AMJTL,United States,California,Fellows,93224,Female,Yes,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,Yes,1,83,5432,Competitor offered more data
4464-JCOLN,United States,California,Huron,93234,Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,Yes,1,68,2362,Competitor offered more data
5650-VDUDS,United States,California,Kernville,93238,Female,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes,1,93,2038,Competitor made better offer
7538-GWHML,United States,California,Lemon Cove,93244,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,Yes,1,80,2323,Competitor made better offer
3859-CVCET,United States,California,Lindsay,93247,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes,1,78,2864,Competitor had better devices
3276-HDUEG,United States,California,Maricopa,93252,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes,1,78,4838,Competitor offered higher download speeds
0823-HSCDJ,United States,California,Onyx,93255,Male,Yes,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,1,90,5597,Competitor offered more data
0822-GAVAP,United States,California,Posey,93260,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,1,65,3146,Competitor made better offer
1448-PWKYE,United States,California,Shafter,93263,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,Yes,1,88,2046,Competitor had better devices
0067-DKWBL,United States,California,Tipton,93272,Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,1,89,3475,Competitor had better devices
2276-YDAVZ,United States,California,Wofford Heights,93285,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,1,69,4965,Competitor offered higher download speeds
6260-ONULR,United States,California,Middletown,95461,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.8,62.8,No,0,36,2438,Unknown
5896-NPFWW,United States,California,Visalia,93292,Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,1,86,3273,Competitor offered higher download speeds
7133-VBDCG,United States,California,Bakersfield,93311,Female,No,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,1,85,4535,Competitor offered higher download speeds
1029-QFBEN,United States,California,San Luis Obispo,93405,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Yes,1,66,3556,Competitor offered more data
4952-YSOGZ,United States,California,Lompoc,93436,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,1,74,5640,Competitor offered more data
1589-AGTLK,United States,California,Lompoc,93437,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,1,67,2450,Competitor offered more data
5244-IRFIH,United States,California,Los Alamos,93440,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,1,96,4333,Competitor made better offer
2684-EIWEO,United States,California,Oceano,93445,Female,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes,1,97,2482,Competitor made better offer
6439-GTPCA,United States,California,Pismo Beach,93449,Female,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,Yes,1,73,5269,Competitor had better devices
5138-WVKYJ,United States,California,Mojave,93501,Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Yes,1,80,3658,Competitor offered higher download speeds
6683-VLCTZ,United States,California,Johannesburg,93528,Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes,1,92,5444,Competitor offered more data
2189-WWOEW,United States,California,Keene,93531,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,Yes,1,96,3579,Don't know
1894-IGFSG,United States,California,Lancaster,93535,Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,Yes,1,82,3161,Competitor had better devices
7379-POKDZ,United States,California,Lancaster,93536,Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85,Yes,1,66,3038,Competitor had better devices
0236-HFWSV,United States,California,Palmdale,93552,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,Yes,1,77,5264,Competitor offered higher download speeds
3900-AQPHZ,United States,California,Pearblossom,93553,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,1,100,4248,Competitor offered higher download speeds
5842-POCOP,United States,California,Randsburg,93554,Female,No,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9,454.15,Yes,1,79,4356,Competitor offered higher download speeds
2037-XJFUP,United States,California,Ridgecrest,93555,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.8,3036.75,Yes,1,76,4161,Competitor offered more data
7314-OXENN,United States,California,Trona,93562,Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,184.65,Yes,1,97,3051,Competitor offered more data
0322-CHQRU,United States,California,Palmdale,93591,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5,Yes,1,81,3478,Competitor offered more data
4678-DVQEO,United States,California,Bass Lake,93604,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,52.2,Yes,1,71,4138,Competitor made better offer
0691-IFBQW,United States,California,Biola,93606,Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,Yes,1,81,2403,Competitor made better offer
3009-JWMPU,United States,California,Five Points,93624,Male,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,6125.4,Yes,1,92,5016,Attitude of service provider
1450-GALXR,United States,California,Friant,93626,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1058.25,Yes,1,74,5184,Attitude of service provider
3138-BKYAV,United States,California,Kerman,93630,Male,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,489.45,Yes,1,75,4694,Attitude of service provider
4289-DTDKW,United States,California,Madera,93637,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,4113.1,Yes,1,70,2576,Attitude of support person
1820-TQVEV,United States,California,Madera,93638,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,1,76,3042,Attitude of support person
2239-JALAW,United States,California,Mendota,93640,Male,No,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,6017.65,Yes,1,74,6105,Attitude of support person
4853-RULSV,United States,California,Miramonte,93641,Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0,7250.15,Yes,1,80,4544,Attitude of service provider
6275-YDUVO,United States,California,Orosi,93647,Female,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,Yes,1,95,2969,Attitude of service provider
0115-TFERT,United States,California,Fresno,93650,Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.2,2317.1,Yes,1,89,4123,Attitude of service provider
2311-QYMUQ,United States,California,San Joaquin,93660,Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.45,1430.25,Yes,1,73,3696,Attitude of support person
3643-AHCFP,United States,California,Selma,93662,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,644.35,Yes,1,83,3265,Competitor made better offer
3104-OWCGK,United States,California,South Dos Palos,93665,Male,No,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.95,5453.4,Yes,1,76,4111,Moved
9101-BWFSS,United States,California,Tollhouse,93667,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.55,5610.7,Yes,1,82,4274,Moved
9231-ZJYAM,United States,California,Squaw Valley,93675,Female,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.85,292.8,Yes,1,72,5301,Moved
6982-SSHFK,United States,California,Fresno,93703,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,44.4,Yes,1,89,3522,Competitor offered higher download speeds
0727-BMPLR,United States,California,Fresno,93706,Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.0,5509.3,Yes,1,83,5679,Competitor offered higher download speeds
1038-ZAGBI,United States,California,Fresno,93711,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,229.6,Yes,1,94,2653,Competitor offered higher download speeds
3027-ZTDHO,United States,California,Fresno,93721,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9,89.9,Yes,1,80,5951,Don't know
2382-BCKQJ,United States,California,Big Sur,93920,Female,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,6413.65,Yes,1,91,5600,Competitor offered higher download speeds
2207-NHRJK,United States,California,Carmel,93923,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.8,50.8,Yes,1,85,3718,Competitor offered higher download speeds
0947-MUGVO,United States,California,Jolon,93928,Male,Yes,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,1463.5,Yes,1,95,5849,Competitor offered higher download speeds
